Paper_ID,Included,Observation_ID ,Author,Year,Title,Journal,DOI,URL,Language,Database,Latitude,Longitude,Country,Taxa_level,Taxa_name,Order,Family,Genus ,Binomial,Life_history_stage,Experimental_year_start,Experimental_year_end,Sampling_method,Sampling_intensity_unit,Sampling_intensity,Biodiversity_metric,Unit,IUCN_threat_category_1,IUCN_threat_category_2,IUCN_threat_category_3,Treatment,Treatment_quantity,Treatment_quantity_unit,Control,Control_quantity,Control_quantity_unit,Extracted_from,Evidence_type,Treatment_N,Treatment_mean,Treatment_error,Treatment_error_type,Control_N,Control_mean,Control_error,Control_error_type,Contributor_name,Search_date,Notes
Haner_2022,Y,Haner_2022_15,"HÃ¤ner, Nina and Amiresmaeili, Nasim and StÃ¤hli, Nadine and Romeis, JÃ¶rg and Collatz, Jana",2022,Overwintering of two pupal parasitoids of Drosophila under natural conditions,Journal of Thermal Biology,10.1016/j.jtherbio.2022.103245,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128807329&doi=10.1016%2fj.jtherbio.2022.103231&partnerID=40&md5=ec0713b33a2840cfc33bb5ce691a7687,English,Scopus,47,9,Switzerland,species,Pachycrepoideus vindemmiae,Hymenoptera,Pteromalidae,Pachycrepoideus,Pachycrepoideus vindemmiae,adult female ,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,22,C,,,120,0,0,sd,30,100,0,sd,Emily Wenban-Smith,,
Haner_2022,Y,Haner_2022_16,"HÃ¤ner, Nina and Amiresmaeili, Nasim and StÃ¤hli, Nadine and Romeis, JÃ¶rg and Collatz, Jana",2022,Overwintering of two pupal parasitoids of Drosophila under natural conditions,Journal of Thermal Biology,10.1016/j.jtherbio.2022.103246,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128807329&doi=10.1016%2fj.jtherbio.2022.103231&partnerID=40&md5=ec0713b33a2840cfc33bb5ce691a7688,English,Scopus,47,9,Switzerland,species,Pachycrepoideus vindemmiae,Hymenoptera,Pteromalidae,Pachycrepoideus,Pachycrepoideus vindemmiae,adult male,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,22,C,,,120,73.8,18.7,sd,30,100,0,sd,Emily Wenban-Smith,,
Haner_2022,Y,Haner_2022_17,"HÃ¤ner, Nina and Amiresmaeili, Nasim and StÃ¤hli, Nadine and Romeis, JÃ¶rg and Collatz, Jana",2022,Overwintering of two pupal parasitoids of Drosophila under natural conditions,Journal of Thermal Biology,10.1016/j.jtherbio.2022.103247,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128807329&doi=10.1016%2fj.jtherbio.2022.103231&partnerID=40&md5=ec0713b33a2840cfc33bb5ce691a7689,English,Scopus,47,9,Switzerland,species,Pachycrepoideus vindemmiae,Hymenoptera,Pteromalidae,Pachycrepoideus,Pachycrepoideus vindemmiae,adult male,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,22,C,,,120,32.7,21.6,sd,30,100,0,sd,Emily Wenban-Smith,,
Haner_2022,Y,Haner_2022_18,"HÃ¤ner, Nina and Amiresmaeili, Nasim and StÃ¤hli, Nadine and Romeis, JÃ¶rg and Collatz, Jana",2022,Overwintering of two pupal parasitoids of Drosophila under natural conditions,Journal of Thermal Biology,10.1016/j.jtherbio.2022.103248,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128807329&doi=10.1016%2fj.jtherbio.2022.103231&partnerID=40&md5=ec0713b33a2840cfc33bb5ce691a7690,English,Scopus,47,9,Switzerland,species,Pachycrepoideus vindemmiae,Hymenoptera,Pteromalidae,Pachycrepoideus,Pachycrepoideus vindemmiae,adult male,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,22,C,,,120,4.64,8.1,sd,30,100,0,sd,Emily Wenban-Smith,,
Haner_2022,Y,Haner_2022_19,"HÃ¤ner, Nina and Amiresmaeili, Nasim and StÃ¤hli, Nadine and Romeis, JÃ¶rg and Collatz, Jana",2022,Overwintering of two pupal parasitoids of Drosophila under natural conditions,Journal of Thermal Biology,10.1016/j.jtherbio.2022.103249,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85128807329&doi=10.1016%2fj.jtherbio.2022.103231&partnerID=40&md5=ec0713b33a2840cfc33bb5ce691a7691,English,Scopus,47,9,Switzerland,species,Pachycrepoideus vindemmiae,Hymenoptera,Pteromalidae,Pachycrepoideus,Pachycrepoideus vindemmiae,adult male,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5,C,No extreme cold,22,C,,,120,0,0,sd,30,100,0,sd,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_1,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-10,C,No extreme cold,-5,C,,,75,77.5,8,se,75,88.4,8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_2,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-10,C,No extreme cold,-5,C,,,75,94.9,1.5,se,75,79.7,19.6,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_3,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-10,C,No extreme cold,-5,C,,,75,71,5.8,se,75,73.1,5.8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_4,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-10,C,No extreme cold,-5,C,,,75,60.8,10.2,se,75,66.7,3.6,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_5,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-20,C,No extreme cold,-5,C,,,75,74.6,9.5,se,75,88.4,8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_6,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-20,C,No extreme cold,-5,C,,,75,88.4,8,se,75,79.7,19.6,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_7,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-20,C,No extreme cold,-5,C,,,75,59.4,6.5,se,75,73.1,5.8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_8,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-20,C,No extreme cold,-5,C,,,75,31.9,8,se,75,66.7,3.6,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_9,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-30,C,No extreme cold,-5,C,,,75,27.5,22.5,se,75,88.4,8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_10,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-30,C,No extreme cold,-5,C,,,75,1.5,2.1,se,75,79.7,19.6,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_11,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-30,C,No extreme cold,-5,C,,,75,0,0,se,75,73.1,5.8,se,Emily Wenban-Smith,,
Rochefort_2011,Y,Rochefor_2011_12,"Rochefort, Sophie and Berthiaume, Richard and HÃ©bert, Christian and Charest, Martin and Bauce, Ã‰ric",2011,Effect of temperature and host tree on cold hardiness of hemlock looper eggs along a latitudinal gradient,Journal of Insect Physiology,10.1016/j.jinsphys.2011.02.013,https://www.scopus.com/inward/record.uri?eid=2-s2.0-79957824828&doi=10.1016%2fj.jinsphys.2011.02.013&partnerID=40&md5=6b22b4b4ad1fced0c9a6a18ad566ea51,English,Scopus,47.3,-70,Canada,species,Lambdina fiscellaria,Lepidoptera,Geometridae,Lambdina,Lambdina fiscellaria,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-30,C,No extreme cold,-5,C,,,75,0,0,se,75,66.7,3.6,se,Emily Wenban-Smith,,
Moise_2023,Y,Moise_2023_1,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-2.9,C,No extreme cold,-2.6,C,,,115,93.5,6.5,se,115,96.8,3.2,se,Emily Wenban-Smith,,black spruce
Moise_2023,Y,Moise_2023_2,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-2.9,C,No extreme cold,-2.6,C,,,115,89.8,2.7,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_3,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-3.3,C,No extreme cold,-2.6,C,,,115,85.6,4.8,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_4,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-3.6,C,No extreme cold,-2.6,C,,,115,74.9,7.4,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_5,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-4.5,C,No extreme cold,-2.6,C,,,115,82.3,5.4,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_6,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5.1,C,No extreme cold,-2.6,C,,,115,86.6,7,se,115,96.8,3.2,se,Emily Wenban-Smith,,black spruce
Moise_2023,Y,Moise_2023_7,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-5.7,C,No extreme cold,-2.6,C,,,115,95.7,4.3,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_8,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-6.6,C,No extreme cold,-2.6,C,,,115,86.6,4.3,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_9,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-7.5,C,No extreme cold,-2.6,C,,,115,84.5,4.3,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_10,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-8.8,C,No extreme cold,-2.6,C,,,115,94.7,5.3,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_11,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-8.8,C,No extreme cold,-2.6,C,,,115,83.9,3.8,se,115,96.8,3.2,se,Emily Wenban-Smith,,black spruce
Moise_2023,Y,Moise_2023_12,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-8.8,C,No extreme cold,-2.6,C,,,115,79.1,3.2,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Moise_2023,Y,Moise_2023_13,"Moise, Eric R. D. and Bowden, Joseph J. and Stastny, Michael",2023,Suboptimal host tree benefits the overwintering of a destructive forest insect pest,BASIC AND APPLIED ECOLOGY,10.1016/j.baae.2023.05.005,NA,English,WOS,48.5,-67.4,Canada,species,Choristoneura fumiferana,Lepidoptera,Tortricidae,Choristoneura ,Choristoneura fumiferana,L2,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,-9.2,C,No extreme cold,-2.6,C,,,115,70.6,4.8,se,115,96.8,3.2,se,Emily Wenban-Smith,,balsam fir
Meurisse_2012,Y,Meurisse_2012_1,"Meurisse, Nicolas and Hoch, Gernot and Schopf, Axel and Battisti, Andrea and GrÃ©goire, Jean-Claude",2012,Low temperature tolerance and starvation ability of the oak processionary moth: Implications in a context of increasing epidemics,Agricultural and Forest Entomology,10.1111/j.1461-9563.2011.00562.x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84863775606&doi=10.1111%2fj.1461-9563.2011.00562.x&partnerID=40&md5=7d24fce7dfe48446ef58095f5643d958,English,Scopus,48.7,6.9,France,species,Thaumetopoea processionea,Lepidoptera,Notodontidae,Thaumetopoea,Thaumetopoea processionea,egg,,,,,,Survival,percentage,11 Climate change & severe weather,11.3 Temperature extremes,,Extreme cold,0,C,No extreme cold,21,C,,,315,93.88571429,5.385606921,sd,135,100,0,sd,Emily Wenban-Smith,,
